ID,Distance,Path
059 061,1,"['059', '061']"
059 062,2,"['059', '001', '062']"
059 063,2,"['059', '003', '063']"
059 064,2,"['059', '001', '064']"
059 065,2,"['059', '001', '065']"
059 066,2,"['059', '001', '066']"
059 067,2,"['059', '001', '067']"
059 068,2,"['059', '001', '068']"
059 069,2,"['059', '001', '069']"
059 070,2,"['059', '001', '070']"
059 071,2,"['059', '001', '071']"
059 072,2,"['059', '004', '072']"
059 073,2,"['059', '001', '073']"
059 074,2,"['059', '001', '074']"
059 075,2,"['059', '001', '075']"
059 076,2,"['059', '001', '076']"
059 077,2,"['059', '001', '077']"
059 078,2,"['059', '001', '078']"
059 079,2,"['059', '001', '079']"
059 080,2,"['059', '001', '080']"
059 081,2,"['059', '001', '081']"
059 082,2,"['059', '001', '082']"
059 083,2,"['059', '001', '083']"
059 084,2,"['059', '001', '084']"
059 085,3,"['059', '001', '009', '085']"
059 086,2,"['059', '001', '086']"
059 087,2,"['059', '001', '087']"
059 088,2,"['059', '001', '088']"
059 089,2,"['059', '001', '089']"
059 090,2,"['059', '001', '090']"
059 091,2,"['059', '001', '091']"
059 092,2,"['059', '001', '092']"
059 093,2,"['059', '001', '093']"
059 094,2,"['059', '001', '094']"
059 095,2,"['059', '001', '095']"
059 096,2,"['059', '004', '096']"
059 097,2,"['059', '004', '097']"
059 098,2,"['059', '003', '098']"
059 099,2,"['059', '003', '099']"
059 100,2,"['059', '003', '100']"
059 101,2,"['059', '003', '101']"
059 102,2,"['059', '003', '102']"
059 103,2,"['059', '001', '103']"
059 104,2,"['059', '001', '104']"
059 105,2,"['059', '001', '105']"
059 106,2,"['059', '001', '106']"
059 107,2,"['059', '001', '107']"
059 108,2,"['059', '001', '108']"
059 109,2,"['059', '001', '109']"
059 110,2,"['059', '001', '110']"
059 111,2,"['059', '001', '111']"
059 112,2,"['059', '001', '112']"
059 113,2,"['059', '001', '113']"
059 114,2,"['059', '001', '114']"
060 001,1,"['060', '001']"
060 002,1,"['060', '002']"
060 003,1,"['060', '003']"
060 004,1,"['060', '004']"
060 005,2,"['060', '001', '005']"
060 006,2,"['060', '001', '006']"
060 007,2,"['060', '001', '007']"
060 008,2,"['060', '001', '008']"
060 009,2,"['060', '001', '009']"
060 010,2,"['060', '001', '010']"
060 011,2,"['060', '001', '011']"
060 012,2,"['060', '001', '012']"
060 013,2,"['060', '001', '013']"
060 014,2,"['060', '004', '014']"
060 015,2,"['060', '001', '015']"
060 016,2,"['060', '001', '016']"
060 017,2,"['060', '001', '017']"
060 018,2,"['060', '001', '018']"
060 019,2,"['060', '001', '019']"
060 020,2,"['060', '001', '020']"
060 021,2,"['060', '001', '021']"
060 022,2,"['060', '001', '022']"
060 023,2,"['060', '001', '023']"
060 024,2,"['060', '001', '024']"
060 025,2,"['060', '001', '025']"
060 026,2,"['060', '001', '026']"
060 027,2,"['060', '001', '027']"
060 028,2,"['060', '001', '028']"
060 029,2,"['060', '001', '029']"
060 030,2,"['060', '001', '030']"
060 031,2,"['060', '001', '031']"
060 032,2,"['060', '001', '032']"
060 033,2,"['060', '001', '033']"
060 034,2,"['060', '001', '034']"
060 035,2,"['060', '001', '035']"
060 036,2,"['060', '001', '036']"
060 037,2,"['060', '001', '037']"
060 038,2,"['060', '001', '038']"
060 039,2,"['060', '001', '039']"
060 040,2,"['060', '004', '040']"
060 041,2,"['060', '001', '041']"
060 042,2,"['060', '001', '042']"
060 043,2,"['060', '001', '043']"
060 044,2,"['060', '001', '044']"
060 045,2,"['060', '001', '045']"
060 046,2,"['060', '001', '046']"
060 047,2,"['060', '001', '047']"
060 048,2,"['060', '001', '048']"
060 049,2,"['060', '001', '049']"
060 050,3,"['060', '001', '009', '050']"
060 051,2,"['060', '001', '051']"
060 052,2,"['060', '001', '052']"
060 053,2,"['060', '001', '053']"
060 054,2,"['060', '001', '054']"
060 055,2,"['060', '001', '055']"
060 056,2,"['060', '001', '056']"
060 057,2,"['060', '001', '057']"
060 058,1,"['060', '058']"
060 059,1,"['060', '059']"
060 060,0,['060']
060 061,1,"['060', '061']"
060 062,2,"['060', '001', '062']"
060 063,2,"['060', '003', '063']"
060 064,2,"['060', '001', '064']"
060 065,2,"['060', '001', '065']"
060 066,2,"['060', '001', '066']"
060 067,2,"['060', '001', '067']"
060 068,2,"['060', '001', '068']"
060 069,2,"['060', '001', '069']"
060 070,2,"['060', '001', '070']"
060 071,2,"['060', '001', '071']"
060 072,2,"['060', '004', '072']"
060 073,2,"['060', '001', '073']"
060 074,2,"['060', '001', '074']"
060 075,2,"['060', '001', '075']"
060 076,2,"['060', '001', '076']"
060 077,2,"['060', '001', '077']"
060 078,2,"['060', '001', '078']"
060 079,2,"['060', '001', '079']"
060 080,2,"['060', '001', '080']"
060 081,2,"['060', '001', '081']"
060 082,2,"['060', '001', '082']"
060 083,2,"['060', '001', '083']"
060 084,2,"['060', '001', '084']"
060 085,3,"['060', '001', '009', '085']"
060 086,2,"['060', '001', '086']"
060 087,2,"['060', '001', '087']"
060 088,2,"['060', '001', '088']"
060 089,2,"['060', '001', '089']"
060 090,2,"['060', '001', '090']"
060 091,2,"['060', '001', '091']"
060 092,2,"['060', '001', '092']"
060 093,2,"['060', '001', '093']"
060 094,2,"['060', '001', '094']"
060 095,2,"['060', '001', '095']"
060 096,2,"['060', '004', '096']"
060 097,2,"['060', '004', '097']"
060 098,2,"['060', '003', '098']"
060 099,2,"['060', '003', '099']"
060 100,2,"['060', '003', '100']"
060 101,2,"['060', '003', '101']"
060 102,2,"['060', '003', '102']"
060 103,2,"['060', '001', '103']"
060 104,2,"['060', '001', '104']"
060 105,2,"['060', '001', '105']"
060 106,2,"['060', '001', '106']"
060 107,2,"['060', '001', '107']"
060 108,2,"['060', '001', '108']"
060 109,2,"['060', '001', '109']"
060 110,2,"['060', '001', '110']"
060 111,2,"['060', '001', '111']"
060 112,2,"['060', '001', '112']"
060 113,2,"['060', '001', '113']"
060 114,2,"['060', '001', '114']"
061 001,1,"['061', '001']"
061 002,1,"['061', '002']"
061 003,1,"['061', '003']"
061 004,1,"['061', '004']"
061 005,2,"['061', '001', '005']"
061 006,2,"['061', '001', '006']"
061 007,2,"['061', '001', '007']"
061 008,2,"['061', '001', '008']"
061 009,2,"['061', '001', '009']"
061 010,2,"['061', '001', '010']"
061 011,2,"['061', '001', '011']"
061 012,2,"['061', '001', '012']"
061 013,2,"['061', '001', '013']"
061 014,2,"['061', '004', '014']"
061 015,2,"['061', '001', '015']"
061 016,2,"['061', '001', '016']"
061 017,2,"['061', '001', '017']"
061 018,2,"['061', '001', '018']"
061 019,2,"['061', '001', '019']"
061 020,2,"['061', '001', '020']"
061 021,2,"['061', '001', '021']"
061 022,2,"['061', '001', '022']"
061 023,2,"['061', '001', '023']"
061 024,2,"['061', '001', '024']"
061 025,2,"['061', '001', '025']"
061 026,2,"['061', '001', '026']"
061 027,2,"['061', '001', '027']"
061 028,2,"['061', '001', '028']"
061 029,2,"['061', '001', '029']"
061 030,2,"['061', '001', '030']"
061 031,2,"['061', '001', '031']"
061 032,2,"['061', '001', '032']"
061 033,2,"['061', '001', '033']"
061 034,2,"['061', '001', '034']"
061 035,2,"['061', '001', '035']"
061 036,2,"['061', '001', '036']"
061 037,2,"['061', '001', '037']"
061 038,2,"['061', '001', '038']"
061 039,2,"['061', '001', '039']"
061 040,2,"['061', '004', '040']"
061 041,2,"['061', '001', '041']"
061 042,2,"['061', '001', '042']"
061 043,2,"['061', '001', '043']"
061 044,2,"['061', '001', '044']"
061 045,2,"['061', '001', '045']"
061 046,2,"['061', '001', '046']"
061 047,2,"['061', '001', '047']"
061 048,2,"['061', '001', '048']"
061 049,2,"['061', '001', '049']"
061 050,3,"['061', '001', '009', '050']"
061 051,2,"['061', '001', '051']"
061 052,2,"['061', '001', '052']"
061 053,2,"['061', '001', '053']"
061 054,2,"['061', '001', '054']"
061 055,2,"['061', '001', '055']"
061 056,2,"['061', '001', '056']"
061 057,2,"['061', '001', '057']"
061 058,1,"['061', '058']"
061 059,1,"['061', '059']"
061 060,1,"['061', '060']"
061 061,0,['061']
061 062,2,"['061', '001', '062']"
061 063,2,"['061', '003', '063']"
061 064,2,"['061', '001', '064']"
061 065,2,"['061', '001', '065']"
061 066,2,"['061', '001', '066']"
061 067,2,"['061', '001', '067']"
061 068,2,"['061', '001', '068']"
061 069,2,"['061', '001', '069']"
061 070,2,"['061', '001', '070']"
061 071,2,"['061', '001', '071']"
061 072,2,"['061', '004', '072']"
061 073,2,"['061', '001', '073']"
061 074,2,"['061', '001', '074']"
061 075,2,"['061', '001', '075']"
061 076,2,"['061', '001', '076']"
061 077,2,"['061', '001', '077']"
061 078,2,"['061', '001', '078']"
061 079,2,"['061', '001', '079']"
061 080,2,"['061', '001', '080']"
061 081,2,"['061', '001', '081']"
061 082,2,"['061', '001', '082']"
061 083,2,"['061', '001', '083']"
061 084,2,"['061', '001', '084']"
061 085,3,"['061', '001', '009', '085']"
061 086,2,"['061', '001', '086']"
061 087,2,"['061', '001', '087']"
061 088,2,"['061', '001', '088']"
061 089,2,"['061', '001', '089']"
061 090,2,"['061', '001', '090']"
061 091,2,"['061', '001', '091']"
061 092,2,"['061', '001', '092']"
061 093,2,"['061', '001', '093']"
061 094,2,"['061', '001', '094']"
061 095,2,"['061', '001', '095']"
061 096,2,"['061', '004', '096']"
061 097,2,"['061', '004', '097']"
061 098,2,"['061', '003', '098']"
061 099,2,"['061', '003', '099']"
061 100,2,"['061', '003', '100']"
061 101,2,"['061', '003', '101']"
061 102,2,"['061', '003', '102']"
061 103,2,"['061', '001', '103']"
061 104,2,"['061', '001', '104']"
061 105,2,"['061', '001', '105']"
061 106,2,"['061', '001', '106']"
061 107,2,"['061', '001', '107']"
061 108,2,"['061', '001', '108']"
061 109,2,"['061', '001', '109']"
061 110,2,"['061', '001', '110']"
061 111,2,"['061', '001', '111']"
061 112,2,"['061', '001', '112']"
061 113,2,"['061', '001', '113']"
061 114,2,"['061', '001', '114']"
062 001,1,"['062', '001']"
062 002,2,"['062', '001', '002']"
062 003,2,"['062', '001', '003']"
062 004,2,"['062', '001', '004']"
062 005,2,"['062', '001', '005']"
062 006,2,"['062', '001', '006']"
062 007,2,"['062', '001', '007']"
062 008,2,"['062', '001', '008']"
062 009,1,"['062', '009']"
062 010,2,"['062', '001', '010']"
062 011,2,"['062', '001', '011']"
062 012,2,"['062', '001', '012']"
062 013,2,"['062', '001', '013']"
062 014,3,"['062', '001', '004', '014']"
062 015,2,"['062', '001', '015']"
062 016,2,"['062', '001', '016']"
062 017,2,"['062', '001', '017']"
062 018,2,"['062', '001', '018']"
062 019,2,"['062', '001', '019']"
062 020,2,"['062', '001', '020']"
062 021,2,"['062', '001', '021']"
062 022,2,"['062', '001', '022']"
062 023,2,"['062', '001', '023']"
062 024,2,"['062', '001', '024']"
062 025,2,"['062', '001', '025']"
062 026,2,"['062', '001', '026']"
062 027,2,"['062', '001', '027']"
062 028,2,"['062', '001', '028']"
062 029,2,"['062', '001', '029']"
062 030,2,"['062', '001', '030']"
062 031,2,"['062', '001', '031']"
062 032,2,"['062', '001', '032']"
062 033,2,"['062', '001', '033']"
062 034,2,"['062', '001', '034']"
062 035,2,"['062', '001', '035']"
062 036,2,"['062', '001', '036']"
062 037,2,"['062', '001', '037']"
062 038,2,"['062', '001', '038']"
062 039,2,"['062', '001', '039']"
062 040,2,"['062', '009', '040']"
062 041,2,"['062', '001', '041']"
062 042,2,"['062', '001', '042']"
062 043,2,"['062', '001', '043']"
062 044,2,"['062', '001', '044']"
062 045,2,"['062', '001', '045']"
062 046,2,"['062', '001', '046']"
062 047,2,"['062', '001', '047']"
062 048,2,"['062', '001', '048']"
062 049,2,"['062', '001', '049']"
062 050,2,"['062', '009', '050']"
062 051,2,"['062', '001', '051']"
062 052,2,"['062', '001', '052']"
062 053,2,"['062', '001', '053']"
062 054,2,"['062', '001', '054']"
062 055,2,"['062', '001', '055']"
062 056,2,"['062', '001', '056']"
062 057,2,"['062', '001', '057']"
062 058,2,"['062', '001', '058']"
062 059,2,"['062', '001', '059']"
062 060,2,"['062', '001', '060']"
062 061,2,"['062', '001', '061']"
062 062,0,['062']
062 063,3,"['062', '001', '003', '063']"
062 064,2,"['062', '001', '064']"
062 065,2,"['062', '001', '065']"
062 066,2,"['062', '001', '066']"
062 067,2,"['062', '001', '067']"
062 068,2,"['062', '001', '068']"
062 069,2,"['062', '001', '069']"
062 070,2,"['062', '001', '070']"
062 071,2,"['062', '001', '071']"
062 072,3,"['062', '001', '004', '072']"
062 073,2,"['062', '001', '073']"
062 074,2,"['062', '001', '074']"
062 075,2,"['062', '001', '075']"
062 076,2,"['062', '001', '076']"
062 077,2,"['062', '001', '077']"
062 078,2,"['062', '001', '078']"
062 079,2,"['062', '001', '079']"
062 080,2,"['062', '001', '080']"
062 081,2,"['062', '001', '081']"
062 082,2,"['062', '001', '082']"
062 083,2,"['062', '001', '083']"
062 084,2,"['062', '001', '084']"
062 085,2,"['062', '009', '085']"
062 086,2,"['062', '001', '086']"
062 087,2,"['062', '001', '087']"
062 088,2,"['062', '001', '088']"
062 089,2,"['062', '001', '089']"
062 090,2,"['062', '001', '090']"
062 091,2,"['062', '001', '091']"
062 092,2,"['062', '001', '092']"
062 093,2,"['062', '001', '093']"
062 094,2,"['062', '001', '094']"
062 095,2,"['062', '001', '095']"
062 096,2,"['062', '009', '096']"
062 097,3,"['062', '001', '004', '097']"
062 098,3,"['062', '001', '003', '098']"
062 099,3,"['062', '001', '003', '099']"
062 100,3,"['062', '001', '003', '100']"
062 101,3,"['062', '001', '003', '101']"
062 102,3,"['062', '001', '003', '102']"
062 103,2,"['062', '001', '103']"
062 104,2,"['062', '001', '104']"
062 105,2,"['062', '001', '105']"
062 106,2,"['062', '001', '106']"
062 107,2,"['062', '001', '107']"
062 108,2,"['062', '001', '108']"
062 109,2,"['062', '001', '109']"
062 110,2,"['062', '001', '110']"
062 111,2,"['062', '001', '111']"
062 112,2,"['062', '001', '112']"
062 113,2,"['062', '001', '113']"
062 114,2,"['062', '001', '114']"
063 001,2,"['063', '003', '001']"
063 002,2,"['063', '003', '002']"
063 003,1,"['063', '003']"
063 004,2,"['063', '003', '004']"
063 005,2,"['063', '003', '005']"
063 006,2,"['063', '003', '006']"
063 007,2,"['063', '003', '007']"
063 008,3,"['063', '003', '001', '008']"
063 009,3,"['063', '003', '001', '009']"
063 010,2,"['063', '003', '010']"
063 011,3,"['063', '003', '001', '011']"
063 012,3,"['063', '003', '001', '012']"
063 013,2,"['063', '003', '013']"
063 014,3,"['063', '003', '004', '014']"
063 015,3,"['063', '003', '001', '015']"
063 016,3,"['063', '003', '001', '016']"
063 017,3,"['063', '003', '001', '017']"
063 018,3,"['063', '003', '001', '018']"
063 019,3,"['063', '003', '001', '019']"
063 020,3,"['063', '003', '001', '020']"
063 021,3,"['063', '003', '001', '021']"
063 022,3,"['063', '003', '001', '022']"
063 023,3,"['063', '003', '001', '023']"
063 024,3,"['063', '003', '001', '024']"
063 025,3,"['063', '003', '001', '025']"
063 026,3,"['063', '003', '001', '026']"
063 027,3,"['063', '003', '001', '027']"
063 028,3,"['063', '003', '001', '028']"
063 029,3,"['063', '003', '001', '029']"
063 030,3,"['063', '003', '001', '030']"
063 031,3,"['063', '003', '001', '031']"
063 032,3,"['063', '003', '001', '032']"
063 033,3,"['063', '003', '001', '033']"
063 034,3,"['063', '003', '001', '034']"
063 035,3,"['063', '003', '001', '035']"
063 036,3,"['063', '003', '001', '036']"
063 037,3,"['063', '003', '001', '037']"
063 038,2,"['063', '003', '038']"
063 039,3,"['063', '003', '001', '039']"
063 040,3,"['063', '003', '004', '040']"
063 041,3,"['063', '003', '001', '041']"
063 042,3,"['063', '003', '001', '042']"
063 043,3,"['063', '003', '001', '043']"
063 044,3,"['063', '003', '001', '044']"
063 045,3,"['063', '003', '001', '045']"
063 046,3,"['063', '003', '001', '046']"
063 047,3,"['063', '003', '001', '047']"
063 048,3,"['063', '003', '001', '048']"
063 049,3,"['063', '003', '001', '049']"
063 050,4,"['063', '003', '001', '009', '050']"
063 051,3,"['063', '003', '001', '051']"
063 052,3,"['063', '003', '001', '052']"
063 053,3,"['063', '003', '001', '053']"
063 054,3,"['063', '003', '001', '054']"
063 055,3,"['063', '003', '001', '055']"
063 056,3,"['063', '003', '001', '056']"
063 057,3,"['063', '003', '001', '057']"
063 058,2,"['063', '003', '058']"
063 059,2,"['063', '003', '059']"
063 060,2,"['063', '003', '060']"
063 061,2,"['063', '003', '061']"
063 062,3,"['063', '003', '001', '062']"
063 063,0,['063']
063 064,3,"['063', '003', '001', '064']"
063 065,3,"['063', '003', '001', '065']"
063 066,3,"['063', '003', '001', '066']"
063 067,3,"['063', '003', '001', '067']"
063 068,3,"['063', '003', '001', '068']"
063 069,3,"['063', '003', '001', '069']"
063 070,3,"['063', '003', '001', '070']"
063 071,3,"['063', '003', '001', '071']"
063 072,3,"['063', '003', '004', '072']"
063 073,3,"['063', '003', '001', '073']"
063 074,3,"['063', '003', '001', '074']"
063 075,3,"['063', '003', '001', '075']"
063 076,3,"['063', '003', '001', '076']"
063 077,3,"['063', '003', '001', '077']"
063 078,3,"['063', '003', '001', '078']"
063 079,3,"['063', '003', '001', '079']"
063 080,3,"['063', '003', '001', '080']"
063 081,3,"['063', '003', '001', '081']"
063 082,3,"['063', '003', '001', '082']"
063 083,3,"['063', '003', '001', '083']"
063 084,3,"['063', '003', '001', '084']"
063 085,4,"['063', '003', '001', '009', '085']"
063 086,3,"['063', '003', '001', '086']"
063 087,3,"['063', '003', '001', '087']"
063 088,3,"['063', '003', '001', '088']"
063 089,3,"['063', '003', '001', '089']"
063 090,3,"['063', '003', '001', '090']"
063 091,3,"['063', '003', '001', '091']"
063 092,3,"['063', '003', '001', '092']"
063 093,3,"['063', '003', '001', '093']"
063 094,3,"['063', '003', '001', '094']"
063 095,3,"['063', '003', '001', '095']"
063 096,3,"['063', '003', '004', '096']"
063 097,3,"['063', '003', '004', '097']"
063 098,2,"['063', '003', '098']"
063 099,2,"['063', '003', '099']"
063 100,2,"['063', '003', '100']"
063 101,2,"['063', '003', '101']"
063 102,2,"['063', '003', '102']"
063 103,3,"['063', '003', '001', '103']"
063 104,3,"['063', '003', '001', '104']"
063 105,3,"['063', '003', '001', '105']"
063 106,3,"['063', '003', '001', '106']"
063 107,3,"['063', '003', '001', '107']"
063 108,3,"['063', '003', '001', '108']"
063 109,3,"['063', '003', '001', '109']"
063 110,3,"['063', '003', '001', '110']"
063 111,3,"['063', '003', '001', '111']"
063 112,3,"['063', '003', '001', '112']"
063 113,3,"['063', '003', '001', '113']"
063 114,3,"['063', '003', '001', '114']"
064 001,1,"['064', '001']"
064 002,2,"['064', '001', '002']"
064 003,2,"['064', '001', '003']"
064 004,1,"['064', '004']"
064 005,2,"['064', '001', '005']"
064 006,2,"['064', '001', '006']"
064 007,2,"['064', '001', '007']"
064 008,2,"['064', '001', '008']"
064 009,2,"['064', '001', '009']"
064 010,2,"['064', '001', '010']"
064 011,2,"['064', '001', '011']"
064 012,2,"['064', '001', '012']"
064 013,2,"['064', '001', '013']"
064 014,2,"['064', '004', '014']"
064 015,2,"['064', '001', '015']"
064 016,2,"['064', '001', '016']"
064 017,2,"['064', '001', '017']"
064 018,2,"['064', '001', '018']"
064 019,2,"['064', '001', '019']"
064 020,2,"['064', '001', '020']"
064 021,2,"['064', '001', '021']"
064 022,2,"['064', '001', '022']"
064 023,2,"['064', '001', '023']"
064 024,2,"['064', '001', '024']"
064 025,2,"['064', '001', '025']"
064 026,2,"['064', '001', '026']"
064 027,2,"['064', '001', '027']"
064 028,2,"['064', '001', '028']"
064 029,2,"['064', '001', '029']"
064 030,2,"['064', '001', '030']"
064 031,2,"['064', '001', '031']"
064 032,2,"['064', '001', '032']"
064 033,2,"['064', '001', '033']"
064 034,2,"['064', '001', '034']"
064 035,2,"['064', '001', '035']"
064 036,2,"['064', '001', '036']"
064 037,2,"['064', '001', '037']"
064 038,2,"['064', '001', '038']"
064 039,2,"['064', '001', '039']"
064 040,2,"['064', '004', '040']"
064 041,2,"['064', '001', '041']"
064 042,2,"['064', '001', '042']"
064 043,2,"['064', '001', '043']"
064 044,2,"['064', '001', '044']"
064 045,2,"['064', '001', '045']"
064 046,2,"['064', '001', '046']"
064 047,2,"['064', '001', '047']"
064 048,2,"['064', '001', '048']"
064 049,2,"['064', '001', '049']"
064 050,3,"['064', '001', '009', '050']"
064 051,2,"['064', '001', '051']"
064 052,2,"['064', '001', '052']"
064 053,2,"['064', '001', '053']"
064 054,2,"['064', '001', '054']"
064 055,2,"['064', '001', '055']"
064 056,2,"['064', '001', '056']"
064 057,2,"['064', '001', '057']"
064 058,2,"['064', '001', '058']"
064 059,2,"['064', '001', '059']"
064 060,2,"['064', '001', '060']"
064 061,2,"['064', '001', '061']"
064 062,2,"['064', '001', '062']"
064 063,3,"['064', '001', '003', '063']"
064 064,0,['064']
064 065,2,"['064', '001', '065']"
064 066,2,"['064', '001', '066']"
064 067,2,"['064', '001', '067']"
064 068,2,"['064', '001', '068']"
064 069,2,"['064', '001', '069']"
064 070,2,"['064', '001', '070']"
064 071,2,"['064', '001', '071']"
064 072,2,"['064', '004', '072']"
064 073,2,"['064', '001', '073']"
064 074,2,"['064', '001', '074']"
064 075,2,"['064', '001', '075']"
064 076,2,"['064', '001', '076']"
064 077,2,"['064', '001', '077']"
064 078,2,"['064', '001', '078']"
064 079,2,"['064', '001', '079']"
064 080,2,"['064', '001', '080']"
064 081,2,"['064', '001', '081']"
064 082,2,"['064', '001', '082']"
064 083,2,"['064', '001', '083']"
064 084,2,"['064', '001', '084']"
064 085,3,"['064', '001', '009', '085']"
064 086,2,"['064', '001', '086']"
064 087,2,"['064', '001', '087']"
064 088,2,"['064', '001', '088']"
064 089,2,"['064', '001', '089']"
064 090,2,"['064', '001', '090']"
064 091,2,"['064', '001', '091']"
064 092,2,"['064', '001', '092']"
064 093,2,"['064', '001', '093']"
064 094,2,"['064', '001', '094']"
064 095,2,"['064', '001', '095']"
064 096,2,"['064', '004', '096']"
064 097,2,"['064', '004', '097']"
064 098,2,"['064', '004', '098']"
064 099,3,"['064', '001', '003', '099']"
064 100,3,"['064', '001', '003', '100']"
064 101,2,"['064', '004', '101']"
064 102,2,"['064', '004', '102']"
064 103,2,"['064', '001', '103']"
064 104,2,"['064', '001', '104']"
064 105,2,"['064', '001', '105']"
064 106,2,"['064', '001', '106']"
064 107,2,"['064', '001', '107']"
064 108,2,"['064', '001', '108']"
064 109,2,"['064', '001', '109']"
064 110,2,"['064', '001', '110']"
064 111,2,"['064', '001', '111']"
064 112,2,"['064', '001', '112']"
064 113,2,"['064', '001', '113']"
064 114,2,"['064', '001', '114']"
065 001,1,"['065', '001']"
065 002,2,"['065', '001', '002']"
065 003,2,"['065', '001', '003']"
065 004,2,"['065', '001', '004']"
065 005,2,"['065', '001', '005']"
065 006,2,"['065', '001', '006']"
065 007,2,"['065', '001', '007']"
065 008,2,"['065', '001', '008']"
065 009,2,"['065', '001', '009']"
065 010,2,"['065', '001', '010']"
065 011,2,"['065', '001', '011']"
065 012,2,"['065', '001', '012']"
065 013,2,"['065', '001', '013']"
065 014,3,"['065', '001', '004', '014']"
065 015,2,"['065', '001', '015']"
065 016,2,"['065', '001', '016']"
065 017,2,"['065', '001', '017']"
065 018,2,"['065', '001', '018']"
065 019,2,"['065', '001', '019']"
065 020,2,"['065', '001', '020']"
065 021,2,"['065', '001', '021']"
065 022,2,"['065', '001', '022']"
065 023,2,"['065', '001', '023']"
065 024,2,"['065', '001', '024']"
065 025,2,"['065', '001', '025']"
065 026,2,"['065', '001', '026']"
065 027,2,"['065', '001', '027']"
065 028,2,"['065', '001', '028']"
065 029,2,"['065', '001', '029']"
065 030,2,"['065', '001', '030']"
065 031,2,"['065', '001', '031']"
065 032,2,"['065', '001', '032']"
065 033,2,"['065', '001', '033']"
065 034,2,"['065', '001', '034']"
065 035,2,"['065', '001', '035']"
065 036,2,"['065', '001', '036']"
065 037,2,"['065', '001', '037']"
065 038,2,"['065', '001', '038']"
065 039,2,"['065', '001', '039']"
065 040,3,"['065', '001', '004', '040']"
065 041,2,"['065', '001', '041']"
065 042,2,"['065', '001', '042']"
065 043,2,"['065', '001', '043']"
065 044,2,"['065', '001', '044']"
065 045,2,"['065', '001', '045']"
065 046,2,"['065', '001', '046']"
065 047,2,"['065', '001', '047']"
065 048,2,"['065', '001', '048']"
065 049,2,"['065', '001', '049']"
065 050,3,"['065', '001', '009', '050']"
065 051,2,"['065', '001', '051']"
065 052,2,"['065', '001', '052']"
065 053,2,"['065', '001', '053']"
065 054,2,"['065', '001', '054']"
065 055,2,"['065', '001', '055']"
065 056,2,"['065', '001', '056']"
065 057,2,"['065', '001', '057']"
065 058,2,"['065', '001', '058']"
065 059,2,"['065', '001', '059']"
065 060,2,"['065', '001', '060']"
065 061,2,"['065', '001', '061']"
065 062,2,"['065', '001', '062']"
065 063,3,"['065', '001', '003', '063']"
065 064,2,"['065', '001', '064']"
065 065,0,['065']
065 066,1,"['065', '066']"
065 067,2,"['065', '001', '067']"
065 068,2,"['065', '001', '068']"
065 069,2,"['065', '001', '069']"
065 070,2,"['065', '001', '070']"
065 071,2,"['065', '001', '071']"
065 072,3,"['065', '001', '004', '072']"
065 073,2,"['065', '001', '073']"
065 074,2,"['065', '001', '074']"
065 075,2,"['065', '001', '075']"
065 076,2,"['065', '001', '076']"
065 077,2,"['065', '001', '077']"
065 078,2,"['065', '001', '078']"
065 079,2,"['065', '001', '079']"
065 080,2,"['065', '001', '080']"
065 081,2,"['065', '001', '081']"
065 082,2,"['065', '001', '082']"
065 083,2,"['065', '001', '083']"
065 084,2,"['065', '001', '084']"
065 085,3,"['065', '001', '009', '085']"
065 086,2,"['065', '001', '086']"
065 087,2,"['065', '001', '087']"
065 088,2,"['065', '001', '088']"
065 089,2,"['065', '001', '089']"
065 090,2,"['065', '001', '090']"
065 091,2,"['065', '001', '091']"
065 092,2,"['065', '001', '092']"
065 093,2,"['065', '001', '093']"
065 094,2,"['065', '001', '094']"
065 095,2,"['065', '001', '095']"
065 096,3,"['065', '001', '004', '096']"
065 097,3,"['065', '001', '004', '097']"
065 098,3,"['065', '001', '003', '098']"
065 099,3,"['065', '001', '003', '099']"
065 100,3,"['065', '001', '003', '100']"
065 101,3,"['065', '001', '003', '101']"
065 102,3,"['065', '001', '003', '102']"
065 103,2,"['065', '001', '103']"
065 104,2,"['065', '001', '104']"
065 105,2,"['065', '001', '105']"
065 106,2,"['065', '001', '106']"
065 107,2,"['065', '001', '107']"
065 108,2,"['065', '001', '108']"
065 109,2,"['065', '001', '109']"
065 110,2,"['065', '001', '110']"
065 111,2,"['065', '001', '111']"
065 112,2,"['065', '001', '112']"
065 113,2,"['065', '001', '113']"
065 114,2,"['065', '001', '114']"
066 001,1,"['066', '001']"
066 002,2,"['066', '001', '002']"
066 003,2,"['066', '001', '003']"
066 004,2,"['066', '001', '004']"
066 005,2,"['066', '001', '005']"
066 006,2,"['066', '001', '006']"
066 007,2,"['066', '001', '007']"
066 008,2,"['066', '001', '008']"
066 009,2,"['066', '001', '009']"
066 010,2,"['066', '001', '010']"
066 011,2,"['066', '001', '011']"
066 012,2,"['066', '001', '012']"
066 013,2,"['066', '001', '013']"
066 014,3,"['066', '001', '004', '014']"
066 015,2,"['066', '001', '015']"
066 016,2,"['066', '001', '016']"
066 017,2,"['066', '001', '017']"
066 018,2,"['066', '001', '018']"
066 019,2,"['066', '001', '019']"
066 020,2,"['066', '001', '020']"
066 021,2,"['066', '001', '021']"
066 022,2,"['066', '001', '022']"
066 023,2,"['066', '001', '023']"
066 024,2,"['066', '001', '024']"
